case,history_mode,h,dictionary_group,coefficient_law,status,error_message,bootstrap_step_count,newton_converged,residual_norm,min_jacobian_rank,raw_terminal_endpoint_velocity_constraint_norm,history_source_norm,source_curvature_norm,candidate_formula_count,selected_formula_count,selected_laws,gain_values,basis_row_count,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,projection_residual_norm,projection_relative_residual,frozen_projection_relative_residual,projection_relative_residual_delta_vs_frozen,max_row_relative_residual,min_row_relative_residual,missing_direction_rank,missing_direction_dominant_variable_family,missing_direction_dominant_variable_fraction,missing_direction_stage0_fraction,missing_direction_stage1_fraction,missing_direction_stage2_fraction,coefficient_derivative_law_spans_terminal_bridge,coefficient_l1_norm,coefficient_l2_norm,max_abs_coefficient,coefficient_min,coefficient_max,coefficient_law_present,coefficient_law_is_bounded,coefficient_derivative_included,target_free_coefficient_derivative,coefficient_law_uses_closure_value_norms,candidate_jacobian_used_for_coefficient,candidate_jacobian_used_for_coefficient_derivative,target_jacobian_used_for_formula,target_direction_oracle_used,target_bridge_used_for_scoring_only,coefficient_gradient_norm,max_abs_coefficient_gradient,derivative_correction_norm,derivative_correction_over_frozen_jacobian,derivative_correction_over_target_jacobian,accepted_h_sweep_present,full_tfe_stage_replacement,blocking_gap,next_repair_target
cylindrical_smooth,post_one_step,0.04,stage2_translation_velocity_matrix,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.2730097099299512,0.7087335806978654,0.7169328537655116,0.008199273067646229,0.9628825349510984,0.004465362163024303,8,angular_velocity_w,0.5808823991987823,0.02402619183993675,0.02319828602488802,0.9527755221351754,False,1.0,0.4607985772970088,0.30793959670200677,0.014471018467531684,0.30793959670200677,True,True,True,True,True,True,True,False,False,True,13142422.74456041,8851540.043053877,9.210796869282316,0.15330900075548912,23.91124128120607,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,stage2_translation_angular_coupled_matrix,uniform_average_derivative_zero,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3284399150326448,0.8526304690221999,0.8526304690221999,0.0,0.9893631932023003,0.6396207302878509,8,translation_velocity_v,0.5233901048733006,0.0277219770666954,0.026673040086486986,0.9456049828468177,False,1.0,0.3535533905932738,0.125,0.125,0.125,True,True,True,True,False,True,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,stage2_translation_angular_coupled_matrix,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3022563168858735,0.7846578123907686,0.7850370451328658,0.0003792327420971686,0.9789347058643615,0.5406318981671973,8,translation_velocity_v,0.5012921997933676,0.042180089653422466,0.039532689667095035,0.9182872206794824,False,1.0,0.5086647666476091,0.3149178587793923,1.8515325707819382e-09,0.3149178587793923,True,True,True,True,True,True,True,False,False,True,64879.776158194865,16689.88007421567,0.008505255225632698,0.0018540206810612177,0.022079654208484182,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,stage2_translation_angular_coupled_matrix,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,8,8,stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462530877171318,0.8988734896953662,0.8988734884850684,-1.210297750908751e-09,0.997307920270703,0.7173379663258046,8,translation_velocity_v,0.556059712590598,1.3915354824171314e-14,1.4809616563616503e-14,0.9999999999999711,False,1.0000000000000002,0.8896384494430639,0.8817589805498447,5.184226383335075e-09,0.8817589805498447,True,True,True,True,True,True,True,False,False,True,456590.9466666208,193199.0678582343,7.774750508072934e-08,1.7020441214620144e-08,2.0183262961719904e-07,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,combined_matrix_dictionary,uniform_average_derivative_zero,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.23945689346213567,0.6216304232173688,0.6216304232173688,0.0,0.9091810555210242,0.0008415808772588905,8,angular_velocity_w,0.49433209104421894,0.02067894772673644,0.02185675929957538,0.9574642929736882,False,1.0,0.2041241452319315,0.041666666666666664,0.041666666666666664,0.041666666666666664,True,True,True,True,False,True,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,combined_matrix_dictionary,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.23536287953362242,0.611002357454702,0.6046504825411616,-0.00635187491354039,0.8741264578502534,0.00048357697567058745,8,translation_velocity_v,0.4604695183023388,0.024401796987790755,0.025144762675166854,0.9504534403370425,False,1.0,0.2702139298366388,0.11066461669406556,4.1022052497352843e-10,0.11066461669406556,True,True,True,True,True,True,True,False,False,True,61535209.45963142,31074598.205238212,64.30110559078797,0.10415924069149111,166.9257581346965,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,combined_matrix_dictionary,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,24,24,stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.3462523215668194,0.8988715007681064,0.8988715625611615,6.179305511722077e-08,0.9973094877581046,0.7173342377354966,8,translation_velocity_v,0.5560619950847377,3.443070508010563e-09,3.457674362853251e-09,0.9999999930992551,False,0.9999999999999999,0.8896380324978399,0.8817585672974556,3.268573760813159e-09,0.8817585672974556,True,True,True,True,True,True,True,False,False,True,456589.71576684515,193195.01748681004,7.010709964163915e-06,1.534780790275325e-06,1.819981266384617e-05,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,combined_all_target_free_dictionary,uniform_average_derivative_zero,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.25008086677602737,0.6492102724832611,0.6492102724832611,0.0,0.9230056614361262,0.0009738609649669,8,translation_velocity_v,0.49688046749962334,0.0003110418633510488,0.00028747208612013954,0.9994014860505291,False,0.9999999999999999,0.18898223650461365,0.03571428571428571,0.03571428571428571,0.03571428571428571,True,True,True,True,False,True,True,False,False,True,0.0,0.0,0.0,0.0,0.0,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,combined_all_target_free_dictionary,closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.23752554946439072,0.6166166515554294,0.5596320985154057,-0.0569845530400237,0.9070069362193517,0.0004854417028205765,8,translation_velocity_v,0.48643128285195947,0.032029177443098335,0.02835981026484202,0.9396110122920595,False,1.0000000000000002,0.27016294098003235,0.1106437209814972,4.101430670611843e-10,0.1106437209814972,True,True,True,True,True,True,True,False,False,True,83578493175.62535,22914822065.21776,88935.71129430125,140.7192625103218,230877.22826303277,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
cylindrical_smooth,post_one_step,0.04,combined_all_target_free_dictionary,inverse_closure_delta_norm_weights_derivative,paper_tfe_lower_pair_recurrent_stage2_state_feature_coefficient_derivative_screen_gap_not_full_tfe,,1,True,2.4825205374532975e-12,132,4.020786763889641e-06,7.946977087299714e-14,1.0761766132525447e-14,28,28,curvature_plus_history_delta@1e+08;curvature_plus_history_delta@1e+12;normalized_curvature_plus_history_delta@1e+08;normalized_curvature_plus_history_delta@1e+12;stage2_velocity_column_broadcast_feature@1e+08;stage2_velocity_column_broadcast_feature@1e+12;stage2_velocity_shifted_column_broadcast_feature@1e+08;stage2_velocity_shifted_column_broadcast_feature@1e+12;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_symmetric_broadcast_feature@1e+08;stage2_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_row_broadcast_feature@1e+08;stage2_translation_velocity_row_broadcast_feature@1e+12;stage2_translation_velocity_column_broadcast_feature@1e+08;stage2_translation_velocity_column_broadcast_feature@1e+12;stage2_translation_velocity_symmetric_broadcast_feature@1e+08;stage2_translation_velocity_symmetric_broadcast_feature@1e+12;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+08;stage2_translation_velocity_diagonal_plus_row_broadcast_feature@1e+12;stage2_velocity_translation_to_angular_cross_feature@1e+08;stage2_velocity_translation_to_angular_cross_feature@1e+12;stage2_velocity_angular_to_translation_cross_feature@1e+08;stage2_velocity_angular_to_translation_cross_feature@1e+12;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+08;stage2_velocity_bidirectional_rowmask_translation_angular_feature@1e+12;stage2_velocity_local_pair_cross_feature@1e+08;stage2_velocity_local_pair_cross_feature@1e+12,"1.0e+08,1.0e+12",24,8,132,24,32,8,0.34625236980578217,0.8988716259965197,0.8988716628452497,3.6848729956240334e-08,0.9973093670840921,0.7173344683434864,8,translation_velocity_v,0.5560618455350566,2.9527090993593494e-09,2.9646207469333833e-09,0.99999999408267,False,0.9999999999999999,0.8278118884134854,0.8189606879629052,3.0357895177785463e-09,0.8189606879629052,True,True,True,True,True,True,True,False,False,True,43995794727891.0,14170317151075.674,10.504397326941044,1.0861667917515079,27.269429840082253,False,False,Differentiating the tested target-free coefficient laws does not supply the missing terminal-bridge tangent.,derive richer state-dependent coefficient features or a new weak-row formula
