case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_smooth,0.01,case_local_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_full_component_value_fit,case_local_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,2.0257991599673403e+02,1,16,3.0046003544346972e-02,True,False,False,False,8,132,24,32,8,6.1646691195373518e+04,1.8390267947137043e-01,1.8388667815553009e-01,1.0562176790882474e-01,1.5052691635348769e-01,8.1858521706598597e-01,9.9509091844920117e-01,1.5052691635245322e-01,8.1851399221122778e-01,9.9508224972328085e-01,5.7693778279976848e-01,1.6692610498525925e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_full_component_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",1,24,8,16,24,16,32,32,5.6165122088078242e+03,1,32,2.9801136190361138e-01,True,False,False,False,8,132,24,30,6,3.6663863513836761e+04,1.8390267947137043e-01,1.8388667815553009e-01,1.2852434328751997e-01,1.3151351103817122e-01,7.1518781217494176e-01,9.9335217732737491e-01,1.3151351103817122e-01,7.1512558390235392e-01,9.9334352374861723e-01,3.1821867952282671e-15,1.6692610498525925e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_full_component_value_fit,case_local_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,15,4.5237450532531179e+06,1,16,7.4633136380066623e-03,False,True,False,False,8,132,24,32,8,6.4749705653183918e+09,1.8390267947137043e-01,1.8388667815553009e-01,9.9187569055543827e-04,1.8388400307174627e-01,9.9998545254169224e-01,9.9999973202871340e-01,1.8388400307087269e-01,9.9989844410885464e-01,9.9999775695308590e-01,9.9965450242806719e-01,1.6692610498525925e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_full_component_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,32,27,9.8779537435776964e+07,1,32,2.9658676731290218e-01,False,True,False,False,8,132,23,31,8,2.4397064529513325e+12,1.8390267947137043e-01,1.8388667815553009e-01,9.9188159054655394e-04,1.8388400303992145e-01,9.9998545236862468e-01,9.9999973201784498e-01,1.8388400303992145e-01,9.9989844394055227e-01,9.9999775694289095e-01,9.9965450165136238e-01,1.6692610498525925e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_full_component_value_fit,case_local_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,32,31,2.9130790978218436e+07,1,32,3.0959059731299445e-02,True,True,True,False,8,132,24,31,7,1.5393553477009778e+04,1.8390267947137043e-01,1.8388667815553009e-01,1.2550535530002968e-01,1.3439760486779334e-01,7.3087189466830638e-01,9.9263216135146992e-01,1.3439760486779312e-01,7.3080830172850120e-01,9.9262351404512483e-01,2.6951597171399507e-09,1.6692610498525925e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,case_local_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_full_component_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,48,43,1.7489664807312405e+08,1,48,2.9810480183000154e-01,True,True,True,False,8,132,24,30,6,1.5390073908360961e+04,1.8390267947137043e-01,1.8388667815553009e-01,1.2892824110140105e-01,1.3111757719569578e-01,7.1303467173841395e-01,9.9263216130739584e-01,1.3111757719569581e-01,7.1297263080991657e-01,9.9262351400105109e-01,4.0323365378736580e-15,1.6692610498525925e-34,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,2.0257991599673403e+02,1,16,3.0046003544346972e-02,True,False,False,False,8,132,24,32,8,6.0606055600952321e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.0562246341168678e-01,1.5052643041281669e-01,8.1858256686847219e-01,9.9508929233491783e-01,1.5051192801050367e-01,8.1843249072363322e-01,9.9507916156813248e-01,5.7676635072108740e-01,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",6,24,8,16,24,16,32,32,5.6165122088078242e+03,1,32,2.9801136190361138e-01,True,False,False,False,8,132,24,30,6,3.6663863513846016e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.2852434572636592e-01,1.3151351103817119e-01,7.1518780554531103e-01,9.9335214364101132e-01,1.3151351103817122e-01,7.1512558390235392e-01,9.9334352374861723e-01,2.7317326838618313e-15,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,15,4.5237450532531179e+06,1,16,7.4633136380066623e-03,False,True,False,False,8,132,24,32,8,1.5557191667762648e+06,1.8390267947137043e-01,1.8388667986011836e-01,9.9194473920224588e-04,1.8388400440389593e-01,9.9998545051645682e-01,9.9999973153768507e-01,1.8388400306287381e-01,9.9989844406535944e-01,9.9999775695003468e-01,9.9965450223804875e-01,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,32,27,9.8779537435776964e+07,1,32,2.9658676731290218e-01,False,True,False,False,8,132,23,31,8,2.4397304398005708e+12,1.8390267947137043e-01,1.8388667986011836e-01,9.9219755684499915e-04,1.8388400303992145e-01,9.9998544309898385e-01,9.9999972801117709e-01,1.8388400303992147e-01,9.9989844394055249e-01,9.9999775694289095e-01,9.9965450165136260e-01,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,32,31,2.9130790978218436e+07,1,32,3.0959059731299445e-02,True,True,True,False,8,132,24,32,8,1.5381706134150110e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.2550554704076600e-01,1.3439742814477015e-01,7.3087092685019694e-01,9.9263214093304775e-01,1.3439720200463420e-01,7.3080611109615112e-01,9.9262352724362513e-01,1.5509799785166910e-06,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_smooth,0.01,universal_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_full_component_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,48,43,1.7489664807312405e+08,1,48,2.9810480183000154e-01,True,True,True,False,8,132,24,30,6,1.5390073895935124e+04,1.8390267947137043e-01,1.8388667986011836e-01,1.2892824353197743e-01,1.3111757719569550e-01,7.1303466512874103e-01,9.9263212764544917e-01,1.3111757719569550e-01,7.1297263080991491e-01,9.9262351400105120e-01,3.1116978789758081e-15,6.4630228833806393e-32,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.4680696238645965e+01,1,16,2.8017791462957758e-01,True,False,False,False,8,132,24,32,8,2.3877819532147419e+03,3.7137778489504708e-01,3.6458407253839792e-01,1.8140132489984115e-01,3.1625164864908778e-01,8.6743133469106837e-01,9.9460878729974456e-01,3.1625164864908778e-01,8.5156318313025059e-01,9.9270491998443333e-01,5.7254462359639235e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",1,24,8,16,24,16,32,32,4.4290967747635517e+02,1,32,6.5457501032852650e-01,True,False,False,False,8,132,24,30,6,2.3286744031335975e+03,3.7137778489504708e-01,3.6458407253839792e-01,2.2291494641460313e-01,2.8849691959128160e-01,7.9130423219708035e-01,9.9292152486454877e-01,2.8849691959128160e-01,7.7682869392096798e-01,9.9102088728523396e-01,2.5079773205506548e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.8169562094143992e+04,1,16,6.0365622695336844e-02,False,True,False,False,8,132,24,32,8,2.2473132688550723e+08,3.7137778489504708e-01,3.6458407253839792e-01,2.9907796154133828e-02,3.6335529400008282e-01,9.9662964284270628e-01,9.9993476683009641e-01,3.6335529399968303e-01,9.7839803234964295e-01,9.9951004823261447e-01,9.2872486450558467e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,32,28,2.0618042520306690e+05,1,32,5.9465350306191544e-01,False,True,False,False,8,132,24,32,8,2.2480023366086060e+08,3.7137778489504708e-01,3.6458407253839792e-01,2.9908577905515901e-02,3.6335522965323269e-01,9.9662946634884664e-01,9.9993476672670978e-01,3.6335522965323275e-01,9.7839785908550903e-01,9.9951004812927191e-01,9.2872387829994640e-01,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,32,32,1.7055966079810619e+07,1,32,2.8660717410695535e-01,True,True,True,False,8,132,24,30,6,1.1204172293900197e+03,3.7137778489504708e-01,3.6458407253839792e-01,2.2757971505786451e-01,2.8483156293304956e-01,7.8125070288980103e-01,9.9213185635988865e-01,2.8483156293304962e-01,7.6695907649280692e-01,9.9023273035384285e-01,3.2244660795873343e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_stage_scalar_value_fit,case_local_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,48,44,2.3733982675820705e+07,1,48,6.5735260899306269e-01,True,True,True,False,8,132,24,30,6,1.0956221246701759e+03,3.7137778489504708e-01,3.6458407253839792e-01,2.3061087922817142e-01,2.8238301707129038e-01,7.7453470500017485e-01,9.9213185132071968e-01,2.8238301707129043e-01,7.6036593613452963e-01,9.9023272532431983e-01,2.5599100970286550e-15,1.1640035118717464e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,3.4680696238645965e+01,1,16,2.8017791462957758e-01,True,False,False,False,8,132,24,32,8,2.3877819532148546e+03,3.7137778489504708e-01,3.6458407253007830e-01,1.8140132523035229e-01,3.1625164844991605e-01,8.6743133416456419e-01,9.9460878728476321e-01,3.1625164844991605e-01,8.5156318259394559e-01,9.9270491996714272e-01,5.7254462160876918e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_transport_delta_rows_perp,active non-final velocity plus one-step transported source-row deltas,"0,1",6,24,8,16,24,16,32,32,4.4290967747635517e+02,1,32,6.5457501032852650e-01,True,False,False,False,8,132,24,30,6,2.3286744031336025e+03,3.7137778489504708e-01,3.6458407253007830e-01,2.2291494640099599e-01,2.8849691959128160e-01,7.9130423221513746e-01,9.9292152486688712e-01,2.8849691959128160e-01,7.7682869392096798e-01,9.9102088728523396e-01,2.8847946406640639e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_velocity_transport_delta_rows_perp,one-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,3.8169562094143992e+04,1,16,6.0365622695336844e-02,False,True,False,False,8,132,24,32,8,2.2480987469851357e+08,3.7137778489504708e-01,3.6458407253007830e-01,2.9907796052754568e-02,3.6335529400007949e-01,9.9662964286543965e-01,9.9993476683060944e-01,3.6335529400006983e-01,9.7839803235068457e-01,9.9951004823261447e-01,9.2872486451129721e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_velocity_transport_delta_rows_perp,active non-final velocity plus one-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,32,28,2.0618042520306690e+05,1,32,5.9465350306191544e-01,False,True,False,False,8,132,24,32,8,2.2480023361675555e+08,3.7137778489504708e-01,3.6458407253007830e-01,2.9908577804099234e-02,3.6335522965323269e-01,9.9662946637158911e-01,9.9993476672722281e-01,3.6335522965323269e-01,9.7839785908550880e-01,9.9951004812927180e-01,9.2872387829994640e-01,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,history_source_velocity_transport_delta_rows_perp,one-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,32,32,1.7055966079810619e+07,1,32,2.8660717410695535e-01,True,True,True,False,8,132,24,30,6,1.1204172293885902e+03,3.7137778489504708e-01,3.6458407253007830e-01,2.2757971507378583e-01,2.8483156290968514e-01,7.8125070284354359e-01,9.9213185636222523e-01,2.8483156290968514e-01,7.6695907642989403e-01,9.9023273035384285e-01,2.4954038980198475e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,universal_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,universal_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_history_capacity_oracle_fit,active_plus_history_source_velocity_transport_delta_rows_perp,active non-final velocity plus one-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,48,44,2.3733982675820705e+07,1,48,6.5735260899306269e-01,True,True,True,False,8,132,24,30,6,1.0956221246701675e+03,3.7137778489504708e-01,3.6458407253007830e-01,2.3061087921501930e-01,2.8238301707129032e-01,7.7453470501784916e-01,9.9213185132305626e-01,2.8238301707129027e-01,7.6036593613452907e-01,9.9023272532431983e-01,2.4023906720603483e-15,1.1858915487241241e-17,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.04,case_local_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_history_capacity_gap_not_full_tfe,,case_local_history_capacity_nonfinal_component_diagonal_value_fit,case_local_history_capacity_oracle_fit,history_source_transport_delta_rows_perp,one-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.4680696238645965e+01,1,16,2.8017791462957758e-01,True,False,False,False,8,132,24,32,8,1.5227436727288671e+03,3.7137778489504708e-01,3.6654316047024932e-01,1.8819099701345951e-01,3.1454417357598435e-01,8.5813679669386300e-01,9.9460878728241087e-01,3.0884944356480570e-01,8.3163144411582901e-01,9.9266667006993980e-01,1.6785674131508810e-01,4.6444969609303800e-33,True,True,True,False,True,True,False,False,False,False,False,The tested one-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or multi-step nonlinear history source law for the coefficient-gradient closure,"This capacity audit builds a one-step transported local state from the current terminal output and tests source-row/velocity-row deltas as history features. It is a trajectory-history feature-space test, not a target-free formula and not an accepted nonlinear h-sweep."
